Tiempo,ControlPWM,Plataforma,Posicion,Error
6.8,1472,1.581312,0.01663017,-0.01663017
6.82,1458,0.9705449,-0.5906906,0.5906906
6.84,1456,0.4155369,-0.6581707,0.6581707
6.86,1416,-0.0494698,-2.277691,2.277691
6.88,1384,-0.513183,-3.559811,3.559811
6.9,1368,-0.9933786,-4.16713,4.16713
6.92,1360,-1.525244,-4.50453,4.50453
6.94,1350,-2.000261,-4.90941,4.90941
6.96,1313,-2.434758,-6.39397,6.39397
6.98,1304,-2.781638,-6.731369,6.731369
7,1289,-3.266545,-7.33869,7.33869
7.02,1282,-4.117895,-7.60861,7.60861
7.04,1269,-5.192228,-8.148449,8.148449
7.06,1230,-6.16578,-9.700489,9.700489
7.08,1377,-6.650251,-3.829729,3.829729
7.1,1218,-6.893354,-10.17285,10.17285
7.12,1216,-7.335258,-10.24033,10.24033
7.14,1195,-7.393955,-11.11757,11.11757
7.16,1186,-7.25306,-11.45497,11.45497
7.18,1181,-7.473187,-11.65741,11.65741
7.2,1173,-8.658998,-11.99481,11.99481
7.22,1179,-9.441101,-11.72489,11.72489
7.24,1166,-9.924041,-12.26473,12.26473
7.26,1171,-9.986232,-12.06229,12.06229
7.28,1174,-10.4731,-11.92733,11.92733
7.3,1151,-10.93342,-12.87205,12.87205
7.32,1164,-11.05406,-12.33221,12.33221
7.34,1179,-10.70563,-11.72489,11.72489
7.36,1174,-10.87003,-11.92733,11.92733
7.38,1179,-11.25377,-11.72489,11.72489
7.4,1184,-11.33279,-11.52245,11.52245
7.42,1196,-10.9959,-11.05009,11.05009
7.44,1200,-10.97494,-10.91513,10.91513
7.46,1223,-11.07088,-9.970409,9.970409
7.48,1223,-10.89656,-9.970409,9.970409
7.5,1247,-10.74025,-9.02569,9.02569
7.52,1260,-10.61506,-8.485849,8.485849
7.54,1260,-10.35904,-8.485849,8.485849
7.56,1292,-9.994389,-7.20373,7.20373
7.58,1306,-9.710115,-6.663889,6.663889
7.6,1313,-9.238399,-6.39397,6.39397
7.62,1328,-8.691837,-5.78665,5.78665
7.64,1368,-7.800335,-4.16713,4.16713
7.66,1375,-7.115085,-3.897209,3.897209
7.68,1410,-6.513253,-2.480129,2.480129
7.7,1416,-5.650076,-2.277691,2.277691
7.72,1426,-4.926003,-1.87281,1.87281
7.74,1456,-4.249507,-0.6581707,0.6581707
7.76,1464,-3.497735,-0.3207703,0.3207703
7.78,1463,-2.929492,-0.3882504,0.3882504
7.8,1507,-2.349346,1.43371,-1.43371
7.82,1514,-1.745101,1.703629,-1.703629
