Tiempo,ControlPWM,Plataforma,Posicion,Error
10.86,1472,-0.4883876,-42.90089,0
10.88,1472,-0.4807967,-42.96837,0
10.9,1472,-0.4859612,-42.96837,0
10.92,1472,-0.4828891,-43.03585,0
10.94,1472,-0.483247,-42.42853,0
10.96,1472,-0.4852233,-42.96837,0
10.98,1472,-0.4877924,-42.96837,0
11,1472,-0.4985439,-42.56349,0
11.02,1472,-0.5029391,-42.49601,0
11.04,1472,-0.4980396,-43.03585,0
11.06,1472,-0.4994716,-42.90089,0
11.08,1472,-0.495857,-42.56349,0
11.1,1472,-0.4859976,-42.49601,0
11.12,1472,-0.5003681,-42.90089,0
11.14,1472,-0.5104665,-42.90089,0
11.16,1472,-0.5036788,-42.90089,0
11.18,1472,-0.5018491,-42.96837,0
11.2,1472,-0.5029105,-42.96837,0
11.22,1472,-0.4879442,-42.56349,0
11.24,1472,-0.4928141,-42.90089,0
11.26,1472,-0.4848924,-42.96837,0
11.28,1472,-0.4830486,-42.96837,0
11.3,1472,-0.4827529,-42.49601,0
11.32,1472,-0.4804303,-42.49601,0
11.34,1472,-0.4872224,-42.90089,0
11.36,1472,-0.4894971,-42.90089,0
11.38,1472,-0.4937844,-42.96837,0
11.4,1472,-0.4932821,-43.03585,0
11.42,1472,-0.4845702,-42.96837,0
11.44,1472,-0.5057393,-42.56349,0
11.46,1472,-0.5000592,-42.56349,0
11.48,1472,-0.4939028,-42.49601,0
11.5,1472,-0.4925012,-42.90089,0
11.52,1472,-0.4944234,-42.56349,0
11.54,1472,-0.4948322,-42.96837,0
11.56,1472,-0.4864958,-42.56349,0
11.58,1472,-0.4841799,-42.90089,0
11.6,1472,-0.4948816,-42.90089,0
11.62,1472,-0.4993286,-42.90089,0
11.64,1472,-0.4948294,-42.96837,0
11.66,1472,-0.5004994,-42.96837,0
11.68,1472,-0.5018113,-42.96837,0
11.7,1472,-0.5046223,-42.96837,0
11.72,1472,-0.4960212,-42.96837,0
11.74,1472,-0.4919456,-42.90089,0
11.76,1472,-0.4961993,-42.96837,0
11.78,1472,-0.4934733,-42.90089,0
11.8,1472,-0.4887103,-42.90089,0
11.82,1472,-0.4985557,-42.96837,0
11.84,1472,-0.4957452,-42.90089,0
11.86,1472,-0.5033551,-42.90089,0
11.88,1472,-0.5027875,-42.90089,0
11.9,1472,-0.502777,-42.96837,0
11.92,1472,-0.4992969,-42.96837,0
11.94,1472,-0.5034121,-42.09113,0
11.96,1472,-0.512235,-42.56349,0
11.98,1472,-0.5015655,-42.96837,0
12,1472,-0.5067587,-42.56349,0
12.02,1472,-0.5012235,-42.49601,0
12.04,1472,-0.493854,-42.49601,0
12.06,1472,-0.496915,-42.56349,0
12.08,1472,-0.4925972,-42.42853,0
12.1,1472,-0.4950796,-42.96837,0
12.12,1472,-0.5062036,-42.90089,0
12.14,1472,-0.497606,-42.49601,0
12.16,1472,-0.4887004,-42.56349,0
12.18,1472,-0.4902943,-42.96837,0
12.2,1472,-0.4987688,-42.96837,0
12.22,1472,-0.4979725,-42.56349,0
12.24,1472,-0.4977959,-42.90089,0
12.26,1472,-0.4917429,-42.63097,0
12.28,1472,-0.5063022,-42.49601,0
12.3,1472,-0.512473,-42.56349,0
12.32,1472,-0.5050783,-42.96837,0
12.34,1472,-0.506119,-42.56349,0
12.36,1472,-0.4952765,-43.03585,0
12.38,1472,-0.4981818,-42.56349,0
12.4,1472,-0.5095489,-42.90089,0
12.42,1472,-0.4963379,-42.90089,0
12.44,1472,-0.4804985,-42.90089,0
12.46,1472,-0.4998572,-43.03585,0
12.48,1472,-0.4919726,-42.96837,0
12.5,1472,-0.4941237,-42.96837,0
12.52,1472,-0.483925,-42.56349,0
12.54,1472,-0.4914438,-42.49601,0
12.56,1472,-0.4989802,-42.96837,0
12.58,1472,-0.5008695,-42.56349,0
12.6,1472,-0.4905803,-42.49601,0
12.62,1472,-0.4871786,-42.09113,0
