Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
7.44,0,0.2531552,-1.738089,1.738089,6980
7.46,0,0.2593085,-1.738089,1.738089,6972
7.48,0,0.2591469,-1.738089,1.738089,6972
7.5,0,0.2497087,-1.738089,1.738089,6976
7.52,0,0.2406038,-1.738089,1.738089,6984
7.54,0,0.2277887,-1.805569,1.805569,6972
7.56,0,0.2362095,-1.805569,1.805569,7016
7.58,0,0.2315645,-1.670609,1.670609,6964
7.6,0,0.2339198,-1.805569,1.805569,6976
7.62,0,0.2268149,-1.805569,1.805569,6976
7.64,0,0.2283723,-1.805569,1.805569,6980
7.66,0,0.2318166,-1.738089,1.738089,6968
7.68,0,0.2225215,-1.805569,1.805569,6976
7.7,0,0.232765,-1.738089,1.738089,6860
7.72,0,0.2484103,-1.738089,1.738089,6988
7.74,0,0.2499107,-1.738089,1.738089,6980
7.76,0,0.2559429,-1.738089,1.738089,6972
7.78,0,0.2536887,-1.805569,1.805569,6956
7.8,0,0.2504667,-1.738089,1.738089,6988
7.82,0,0.2512031,-1.805569,1.805569,6988
7.84,0,0.2440299,-1.805569,1.805569,6980
7.86,0,0.2428662,-1.805569,1.805569,6980
7.88,0,0.2417873,-1.738089,1.738089,6980
7.9,0,0.2396472,-1.738089,1.738089,6984
7.92,0,0.2466397,-1.738089,1.738089,6964
7.94,0,0.2420746,-1.738089,1.738089,6972
7.96,0,0.2387432,-1.738089,1.738089,6980
7.98,0,0.235945,-1.738089,1.738089,6972
8,0,0.2396784,-1.805569,1.805569,6976
8.02,0,0.234794,-1.805569,1.805569,6980
8.04,0,0.2412807,-1.738089,1.738089,6984
8.06,0,0.2470684,-1.805569,1.805569,6964
8.08,0,0.2451615,-1.670609,1.670609,6976
8.1,0,0.2503578,-1.805569,1.805569,6992
8.12,0,0.2444158,-1.738089,1.738089,6968
8.14,0,0.2310214,-1.805569,1.805569,6996
8.16,0,0.2290502,-1.738089,1.738089,6996
8.18,0,0.2374663,-1.670609,1.670609,7008
8.2,0,0.2461415,-1.805569,1.805569,6972
8.22,0,0.2477585,-1.805569,1.805569,6976
8.24,0,0.2475208,-1.738089,1.738089,6968
8.26,0,0.2426883,-1.805569,1.805569,6976
8.28,0,0.2518057,-1.738089,1.738089,6984
8.3,0,0.2460678,-1.738089,1.738089,6980
8.32,0,0.2331824,-1.670609,1.670609,6980
8.34,0,0.2313095,-1.738089,1.738089,6984
8.36,0,0.2334377,-1.805569,1.805569,6984
8.38,0,0.2527143,-1.738089,1.738089,6972
8.4,0,0.2535869,-1.805569,1.805569,6980
8.42,0,0.2398414,-1.738089,1.738089,6980
8.44,0,0.2363472,-1.738089,1.738089,6996
8.46,0,0.2456725,-1.670609,1.670609,6976
8.48,0,0.2420792,-1.738089,1.738089,6964
8.5,0,0.2320657,-1.670609,1.670609,6988
8.52,0,0.2218464,-1.738089,1.738089,6848
8.54,0,0.2243677,-1.738089,1.738089,6988
8.56,0,0.2307135,-1.738089,1.738089,6972
8.58,0,0.2282287,-1.738089,1.738089,6960
8.6,0,0.2220647,-1.805569,1.805569,6972
8.62,0,0.219548,-1.805569,1.805569,6996
8.64,0,0.2213247,-1.738089,1.738089,6984
8.66,0,0.2232426,-1.738089,1.738089,6964
8.68,0,0.2311176,-1.670609,1.670609,6972
8.7,0,0.2247522,-1.805569,1.805569,6968
8.72,0,0.2281702,-1.738089,1.738089,6988
8.74,0,0.2261252,-1.805569,1.805569,6984
8.76,0,0.2294199,-1.738089,1.738089,6984
8.78,0,0.2226242,-1.670609,1.670609,6984
8.8,0,0.2186255,-1.738089,1.738089,6996
8.82,0,0.2186704,-1.738089,1.738089,7012
8.84,0,0.2111923,-1.805569,1.805569,6976
8.86,0,0.2150065,-1.738089,1.738089,6988
8.88,0,0.2065565,-1.805569,1.805569,6992
8.9,0,0.2170466,-1.805569,1.805569,6992
8.92,0,0.2122987,-1.738089,1.738089,6960
8.94,0,0.2210043,-1.738089,1.738089,6988
8.96,0,0.2150435,-1.805569,1.805569,6964
8.98,0,0.2136473,-1.738089,1.738089,6984
9,0,0.2219614,-1.738089,1.738089,6984
9.02,0,0.2194241,-1.738089,1.738089,6972
9.04,0,0.2165156,-1.805569,1.805569,6992
9.06,0,0.2187773,-1.738089,1.738089,6988
9.08,0,0.2305667,-1.738089,1.738089,6972
9.1,0,0.2283342,-1.805569,1.805569,6964
9.12,0,0.2288777,-1.738089,1.738089,6984
9.14,0,0.2215635,-1.738089,1.738089,6976
9.16,0,0.2097642,-1.805569,1.805569,6984
9.18,0,0.2057694,-1.738089,1.738089,7000
9.2,0,0.2157657,-1.670609,1.670609,6992
9.22,0,0.217755,-1.738089,1.738089,6964
9.24,0,0.2240224,-1.805569,1.805569,6976
9.26,0,0.2277755,-1.738089,1.738089,6976
9.28,0,0.2260467,-1.738089,1.738089,6976
9.3,0,0.2273456,-1.738089,1.738089,6972
9.32,0,0.2300091,-1.738089,1.738089,6992
9.34,0,0.2243342,-1.670609,1.670609,6992
