Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado
50.12,-70.42432,-5,0.4240988,-0.2106974,-3.023656,-2.04023,-5.92185,-6.086014
50.14,35.30847,-5,0.7452955,0.006691724,13.09848,-10.94745,-5.58445,-5.96244
50.16,77.34033,-5,1.043511,0.2314024,16.13666,-6.988963,-5.247049,-5.657611
50.18,39.79065,-5,1.153237,0.4926646,5.235888,-0.4825628,-5.247049,-5.507336
50.2,-145.9287,-5,1.139552,0.6002356,-4.672512,-0.2841212,-6.259249,-6.063059
50.22,-20.35205,-5,1.230381,0.5979315,10.97635,-19.06994,-5.989328,-6.152112
50.24,-13.46765,-5,1.900557,0.6233156,33.1443,-21.03181,-5.92185,-6.066407
50.26,-43.44397,-5,2.053991,0.639852,6.930545,-22.21228,-5.989328,-6.063848
50.28,-26.56836,-5,1.696204,0.5087453,-29.57328,-24.81569,-5.92185,-6.091401
50.3,25.48816,-5,0.9556403,0.2173226,-40.84046,-22.26758,-5.71941,-6.075467
50.32,46.29358,-5,0.2824639,-0.06394084,-34.55038,-13.02531,-5.65193,-6.070915
50.34,50.89478,-5,-0.01101908,-0.1637291,1.22062,-3.805148,-5.65193,-6.041935
50.36,-15.91614,-5,0.7716853,0.1043263,29.95345,0.030128,-5.92185,-6.038043
50.38,-83.23706,-5,1.449628,0.4264671,35.03743,-6.581866,-6.259249,-6.162691
50.4,-80.31372,-5,2.247547,0.699872,36.48781,-20.44707,-6.259249,-6.165268
50.42,-75.1521,-5,2.536844,0.7499068,3.342758,-30.29945,-6.191769,-6.155653
50.44,-18.96753,-5,1.397622,0.3374,-60.70307,-32.40327,-5.989328,-6.225909
50.46,10.03113,-5,0.17829,-0.2478029,-65.52749,-24.01908,-5.989328,-6.383899
50.48,106.6594,-5,-0.8819917,-0.7146641,-49.1916,-11.82573,-5.65193,-6.296797
50.5,47.73438,-5,-0.96336,-0.7949114,25.40384,6.201016,-5.92185,-6.315303
50.52,-17.05725,-5,-0.3179802,-0.4763204,39.57178,9.905101,-6.259249,-6.369429
50.54,141.2357,-5,0.6170337,0.1088835,46.94583,3.052807,-5.314529,-5.701863
50.56,-21.32251,-5,1.64466,0.7360885,47.80079,10.91114,-5.65193,-5.519462
50.58,-54.53918,-5,2.405917,1.311066,28.64048,-2.90894,-5.65193,-5.429105
50.6,-64.22559,-5,2.564802,1.476835,5.464896,-15.9556,-5.65193,-5.478451
50.62,5.222412,-5,2.244911,1.322565,-19.35954,-24.38853,-5.314529,-5.410872
50.64,15.23462,-5,1.575221,0.9679483,-37.69542,-20.70586,-5.247049,-5.445116
50.66,-157.6179,-5,0.8793572,0.4807384,-37.28321,-15.34449,-6.326729,-6.172822
50.68,19.87317,-5,0.1992661,-0.00896582,-33.28321,-26.79129,-5.92185,-6.293487
50.7,-21.59131,-5,0.3283551,-0.3271281,16.82368,-16.95743,-6.191769,-6.417756
50.72,-20.75452,-5,0.305226,-0.4291621,0.9763447,-14.59961,-6.259249,-6.459534
50.74,-14.32385,-5,0.2508481,-0.4697963,-6.809917,-12.7651,-6.259249,-6.456672
50.76,-18.12122,-5,0.4082527,-0.417738,8.732072,-11.42934,-6.259249,-6.415774
50.78,138.2269,-5,0.4770645,-0.2384963,3.205353,-10.80604,-5.314529,-5.815259
50.8,62.82227,-5,0.3440041,-0.04093416,-7.802285,5.835871,-5.314529,-5.563077
50.82,35.65491,-5,0.3037854,0.2492574,-0.5809073,9.35985,-5.314529,-5.457326
50.84,15.7229,-5,0.8876981,0.6266582,30.48781,6.99749,-5.314529,-5.349715
50.86,-78.45911,-5,1.630203,0.9702898,33.12903,0.7716269,-5.71941,-5.489701
50.88,-65.59009,-5,2.075379,1.140948,22.86948,-14.36652,-5.71941,-5.560031
50.9,-42.44177,-5,2.388127,1.131845,13.35803,-24.11121,-5.58445,-5.531126
50.92,-6.341064,-5,2.339255,1.004038,-4.840451,-28.00859,-5.314529,-5.406754
50.94,-189.6414,-5,1.673167,0.5740186,-41.25267,-25.12695,-6.326729,-6.069634
50.96,-25.10693,-5,0.5758556,-0.0584093,-56.06184,-37.91434,-5.989328,-6.291116
50.98,74.54578,-5,-0.4196723,-0.7365055,-47.37482,-26.2519,-5.65193,-6.241027
51,61.349,-5,-0.6028785,-0.9603821,-5.390069,-7.866587,-5.65193,-6.123892
51.02,46.37085,-5,-0.6173792,-0.8425772,-2.565641,3.020855,-5.65193,-5.993577
51.04,-22.12109,-5,-0.1041797,-0.5031768,31.54124,6.907781,-5.92185,-5.99698
51.06,-88.27832,-5,0.696894,-0.09800529,42.68628,-0.2377872,-6.259249,-6.111065
51.08,-81.92627,-5,1.418455,0.2031739,29.84658,-14.06358,-6.259249,-6.121107
51.1,-86.25977,-5,1.740797,0.2788244,8.808408,-23.66714,-6.259249,-6.147892
51.12,-24.95935,-5,1.118687,0.03170705,-41.42061,-28.28394,-5.989328,-6.125614
51.14,48.15649,-5,0.03179811,-0.4099756,-58.71833,-21.37187,-5.65193,-6.045498
51.16,54.52063,-5,-0.9912611,-0.811329,-47.72596,-5.965236,-5.65193,-6.074454
51.18,-163.8307,-5,-0.9855785,-0.9726813,19.15956,4.386906,-6.93405,-6.765517
51.2,77.49316,-5,-0.2270459,-0.7501727,41.61758,-12.97771,-5.989328,-6.357455
51.22,-52.93799,-5,0.6557513,-0.4673861,38.41147,-3.181171,-6.326729,-6.2633
51.24,-62.79041,-5,1.155468,-0.1171904,15.4649,-11.57281,-6.259249,-6.155612
51.26,-69.85339,-5,0.9872693,-0.08327428,-9.970223,-17.5629,-6.259249,-6.194805
51.28,-58.26184,-5,0.6268367,-0.2609451,-17.66488,-21.03914,-6.259249,-6.290208
51.3,-41.71252,-5,0.2491838,-0.5212852,-19.87863,-20.90856,-6.259249,-6.376377
51.32,144.89,-5,-0.05611922,-0.6358769,-15.78702,-17.75417,-5.247049,-5.816416
51.34,48.1731,-5,-0.2847569,-0.6042237,-11.43587,3.877584,-5.38201,-5.637625
51.36,38.47974,-5,-0.2635573,-0.3359818,4.19772,8.362418,-5.314529,-5.488611
51.38,6.858643,-5,0.09729154,-0.01295115,24.91528,9.135271,-5.38201,-5.419733
51.4,-60.91492,-5,0.9394983,0.3800455,42.09086,3.524228,-5.65193,-5.467365
51.42,-57.21899,-5,1.790342,0.7320186,39.98399,-9.88278,-5.58445,-5.398309
51.44,-89.65271,-5,2.314098,0.8848357,23.29696,-20.20285,-5.65193,-5.420684
51.46,-17.16345,-5,2.12312,0.7821447,-13.49694,-29.56026,-5.247049,-5.285524
51.48,-193.5762,-5,1.117501,0.224282,-54.33665,-25.45967,-6.259249,-5.997688
51.5,-37.11755,-5,0.06564768,-0.4586765,-56.79466,-36.92469,-5.989328,-6.259706
51.52,19.05554,-5,-0.8392656,-1.160788,-37.55802,-25.6092,-5.92185,-6.368318
51.54,-140.082,-5,-0.8028989,-1.486683,-0.6114421,-12.93748,-6.86657,-6.863161
51.56,100.5515,-5,-0.8615291,-1.514193,1.632834,-20.0273,-5.85437,-6.414663
51.58,-38.48462,-5,-0.4572483,-1.37865,23.14429,-1.915506,-6.259249,-6.361276
51.6,-52.55957,-5,0.02499267,-1.0098,16.83895,-5.617224,-6.259249,-6.267297
51.62,101.6522,-5,0.1523949,-0.696064,8.365661,-9.544292,-5.314529,-5.676435
51.64,38.38,-5,0.1314873,-0.4433585,1.877109,3.521991,-5.247049,-5.400065
51.66,-4.998535,-5,0.132335,-0.160617,0.1977187,5.734848,-5.314529,-5.336129
51.68,-70.31409,-5,0.3841363,0.04650316,13.98398,1.857761,-5.65193,-5.504226
51.7,-58.52478,-5,1.02637,0.2502548,29.78552,-9.460443,-5.65193,-5.52763
51.72,-67.98438,-5,1.578015,0.3703079,25.87712,-17.63288,-5.65193,-5.512947
51.74,-78.00916,-5,1.7655,0.3572256,10.88475,-24.67033,-5.65193,-5.534219
51.76,-76.34473,-5,1.540802,0.1614695,-15.20687,-29.6288,-5.65193,-5.615187
51.78,2.469238,-5,0.7614647,-0.2188196,-47.02367,-30.02145,-5.314529,-5.562871
51.8,-155.6345,-5,-0.09325396,-0.7543646,-45.72596,-19.81379,-6.259249,-6.184072
51.82,-71.44641,-5,-0.8686535,-1.275295,-35.43588,-26.42251,-6.326729,-6.537766
51.84,-21.38989,-5,-0.7538404,-1.573178,11.4649,-22.62048,-6.259249,-6.555559
51.86,129.1011,-5,-0.8118729,-1.572599,-3.420603,-14.51964,-5.38201,-5.976305
51.88,56.59302,-5,-0.992263,-1.391588,-7.55801,6.643685,-5.38201,-5.6963
51.9,-31.98303,-5,-0.4840605,-0.9195169,25.92292,11.50678,-5.65193,-5.646439
51.92,-103.4791,-5,0.3443767,-0.4268767,47.75499,2.886834,-5.989328,-5.751579
51.94,-90.33362,-5,0.8143987,-0.1653222,31.38857,-11.59499,-5.989328,-5.804167
51.96,86.13635,-5,1.071759,-0.0143488,9.571767,-20.33936,-4.977129,-5.243677
51.98,-161.9437,-5,0.8892562,-0.09776062,-14.65725,-8.108356,-5.989328,-5.661543
52,-90.5033,-5,0.1688358,-0.3707671,-44.0313,-22.66231,-5.989328,-5.961589
52.02,23.81787,-5,-0.6909912,-0.8840947,-32.50459,-22.01452,-5.65193,-5.98396
52.04,19.97241,-5,-0.7808945,-1.126518,-4.290833,-9.740414,-5.65193,-5.927183
52.06,26.92114,-5,-0.9981098,-1.153249,-6.19923,-1.251914,-5.58445,-5.828301
52.08,-50.95129,-5,-0.6018616,-0.9661753,20.10612,3.614236,-5.92185,-5.898789
52.1,108.448,-5,0.1542458,-0.5141062,34.90002,-3.21695,-4.977129,-5.267329
52.12,18.48303,-5,0.6148756,-0.08893263,18.02979,6.798428,-4.977129,-4.966424
52.14,-18.46082,-5,0.7338296,0.2710181,6.533598,3.909584,-4.977129,-4.873415
52.16,-52.10791,-5,1.346818,0.5812453,34.3046,-3.836841,-5.044609,-4.852406
52.18,-55.84521,-5,1.942787,0.7997154,24.4878,-14.37135,-4.977129,-4.793303
52.2,-67.50684,-5,2.002225,0.7815537,2.228254,-21.95942,-4.977129,-4.830819
52.22,-237.7991,-5,1.790856,0.4578701,-16.82519,-27.87185,-5.989328,-5.532278
52.24,-88.45007,-5,1.034092,-0.1427554,-39.60382,-46.34878,-5.71941,-5.800756
52.26,35.10583,-5,0.1226449,-0.8652998,-45.92443,-40.24715,-5.247049,-5.714344
52.28,27.07422,-5,-0.6856041,-1.361668,-44.22977,-21.04231,-5.247049,-5.686217
52.3,25.01819,-5,-1.488656,-1.626846,-43.02367,-6.466115,-5.314529,-5.721591
52.32,49.65051,-5,-2.185724,-1.757727,-22.1229,5.376341,-5.314529,-5.73819
52.34,-9.714355,-5,-1.725073,-1.536694,37.95346,14.08507,-5.65193,-5.801673
52.36,-62.56946,-5,-1.043067,-1.14914,42.60995,11.48877,-5.989328,-5.911703
52.38,111.5262,-5,0.05679466,-0.5480297,56.88477,1.148015,-4.977129,-5.227482
52.4,-63.96924,-5,0.9955214,0.015275,43.87712,8.56176,-5.38201,-5.103092
52.42,-66.67944,-5,1.678306,0.5257398,29.03742,-6.553546,-5.247049,-4.971213
52.44,-110.2788,-5,1.946555,0.6677266,8.793141,-17.80801,-5.38201,-5.06689
52.46,-67.59656,-5,1.506902,0.4386467,-27.63435,-28.16088,-5.247049,-5.161929
52.48,2.428223,-5,0.637861,-0.04042884,-45.77176,-27.69826,-4.977129,-5.173113
52.5,-160.2963,-5,-0.2394005,-0.6464217,-48.64199,-17.76667,-5.989328,-5.858435
52.52,-46.30847,-5,-0.9942003,-1.196703,-39.52748,-25.04545,-5.92185,-6.150939
52.54,-28.99426,-5,-0.8700871,-1.514127,9.709172,-18.76374,-5.989328,-6.217856
52.56,-21.99512,-5,-0.9494447,-1.624823,-2.092359,-12.58839,-5.989328,-6.191489
52.58,151.4352,-5,-1.073509,-1.509469,-5.420604,-6.986479,-4.977129,-5.545623
52.6,43.71777,-5,-0.5670194,-1.093088,22.3046,12.49447,-5.044609,-5.202391
52.62,-50.59827,-5,-0.05941444,-0.5318002,24.91528,12.68168,-5.314529,-5.164697
52.64,-66.31946,-5,0.444337,-0.1169235,37.87712,1.582801,-5.38201,-5.185148
52.66,-122.1371,-5,1.240507,0.157955,41.78552,-10.12637,-5.65193,-5.32002
52.68,-112.3658,-5,1.622412,0.2138427,17.87712,-24.82044,-5.65193,-5.404444
52.7,-24.24243,-5,1.092618,-0.06812409,-40.13817,-31.64712,-5.247049,-5.325925
52.72,31.30835,-5,-0.171206,-0.6044305,-66.47406,-22.93008,-4.977129,-5.29183
52.74,-122.345,-5,-1.591241,-1.282871,-65.58856,-7.147192,-5.989328,-5.999433
52.76,-80.55444,-5,-1.969106,-1.71816,14.73207,-11.03222,-6.326729,-6.456652
52.78,122.1417,-5,-1.171555,-1.65532,42.73209,-11.66458,-5.38201,-5.893117
52.8,59.96448,-5,-0.7147074,-1.32699,21.08322,6.896713,-5.247049,-5.46086
52.82,-3.953003,-5,-1.097627,-1.030897,-32.18397,14.13353,-5.38201,-5.407083
52.84,24.13318,-5,-1.613983,-0.9151108,-25.52748,14.28617,-5.314529,-5.418993
52.86,34.16614,-5,-1.14534,-0.6641154,53.0527,15.72224,-5.247049,-5.302987
52.88,-59.73682,-5,0.01964374,-0.1897622,54.24354,13.64593,-5.58445,-5.305045
52.9,101.4705,-5,0.8867155,0.3589725,41.49544,0.2381318,-4.572248,-4.647393
52.92,-19.07092,-5,1.409021,0.7419121,19.83131,5.798438,-4.707209,-4.453241
52.94,-150.1113,-5,1.505375,0.9003621,0.9458106,-3.308836,-5.314529,-4.806587
52.96,-135.0731,-5,1.371295,0.6974682,-8.565642,-22.21062,-5.51697,-5.179669
52.98,-66.45605,-5,1.179361,0.2669136,-10.15343,-32.52087,-5.38201,-5.322114
53,-45.66321,-5,0.9663302,-0.1613549,-15.45114,-31.72295,-5.314529,-5.363967
53.02,-40.71765,-5,0.4238327,-0.5658149,-29.84809,-27.32347,-5.314529,-5.429763
53.04,39.36914,-5,-0.5391303,-0.9839414,-55.98551,-20.56436,-4.977129,-5.343101
53.06,-126.1847,-5,-1.606464,-1.49588,-53.72596,-4.773107,-5.989328,-5.981146
53.08,-75.58313,-5,-2.108791,-1.862979,5.892377,-9.40075,-6.259249,-6.399597
53.1,139.3007,-5,-1.470685,-1.795927,21.22063,-9.060287,-5.247049,-5.805263
53.12,50.81976,-5,-1.46452,-1.58615,-3.527473,12.83903,-5.314529,-5.53195
53.14,18.41748,-5,-1.29432,-1.159366,3.296956,17.82337,-5.314529,-5.370175
53.16,-69.75391,-5,-0.4146025,-0.6340743,42.38094,14.78734,-5.65193,-5.40545
53.18,103.2314,-5,0.2945205,-0.09909177,28.79315,1.885149,-4.639729,-4.779553
53.2,3.099976,-5,0.7273612,0.2826943,22.56414,9.322255,-4.707209,-4.553712
53.22,-22.12854,-5,1.143693,0.6569714,18.41146,2.705006,-4.639729,-4.426704
53.24,-48.80554,-5,1.648627,0.9023637,24.31986,-5.954762,-4.639729,-4.38311
53.26,-49.12708,-5,1.836878,0.9540296,6.564133,-15.02951,-4.572248,-4.374779
53.28,-74.14148,-5,1.627428,0.7647075,-12.00076,-20.45586,-4.707209,-4.536664
53.3,-214.3344,-5,1.251295,0.3212293,-20.93206,-25.69973,-5.65193,-5.250875
53.32,-59.87305,-5,0.7737685,-0.2326154,-27.22214,-41.60905,-5.314529,-5.42434
53.34,-35.59021,-5,0.1269257,-0.8688595,-34.27557,-34.36825,-5.314529,-5.543816
53.36,-23.01367,-5,-0.7696533,-1.402492,-46.62672,-24.1554,-5.38201,-5.679079
53.38,32.12701,-5,-1.635396,-1.794367,-45.54276,-13.14653,-5.247049,-5.68153
53.4,36.39874,-5,-1.859877,-1.884383,12.22826,0.4962608,-5.247049,-5.613627
53.42,-55.61011,-5,-1.095368,-1.561986,28.24353,7.253058,-5.65193,-5.657419
53.44,104.236,-5,-0.2973267,-0.9918528,43.78552,0.1265979,-4.707209,-5.007286
53.46,-49.01868,-5,0.9057415,-0.3199061,52.90003,7.392106,-4.977129,-4.770534
53.48,-85.80933,-5,1.529544,0.2423136,28.79315,-5.416734,-4.977129,-4.681302
53.5,-93.28418,-5,1.602544,0.3887403,0.9458106,-17.86345,-4.977129,-4.742516
53.52,-81.5603,-5,1.352203,0.2141914,-15.78702,-26.0328,-4.977129,-4.870439
53.54,-58.68945,-5,0.7837911,-0.170118,-32.58092,-28.36444,-4.977129,-5.021422
53.56,26.29938,-5,0.08468873,-0.5841541,-39.08474,-25.13413,-4.639729,-4.952476
53.58,-132.5105,-5,-0.7673054,-1.077465,-43.90917,-11.89955,-5.58445,-5.543786
53.6,-37.06494,-5,-1.562848,-1.520791,-32.32137,-16.46372,-5.58445,-5.835388
53.62,-69.60913,-5,-1.10057,-1.678507,34.91529,-11.48089,-5.92185,-6.018589
53.64,94.18103,-5,-0.6146487,-1.482694,24.213,-12.76627,-5.044609,-5.459416
53.66,27.9823,-5,-0.3798669,-1.183669,0.8847416,2.155077,-4.977129,-5.131993
53.68,-5.232788,-5,-0.5410032,-0.8836868,-10.2145,5.877652,-4.977129,-5.023447
53.7,-21.60889,-5,-0.5770501,-0.6808572,1.205353,5.112788,-5.044609,-5.040558
53.72,149.3811,-5,-0.1019577,-0.3196754,39.11376,1.755872,-4.03241,-4.389107
53.74,-172.2205,-5,0.6976739,0.05248322,39.2817,13.61356,-5.314529,-4.790508
53.76,-128.2567,-5,1.423968,0.4031553,36.33514,-13.48958,-5.314529,-4.94495
53.78,-132.7142,-5,2.059654,0.4286298,30.02979,-29.15198,-5.38201,-5.062983
53.8,-56.44739,-5,2.080412,0.2487923,-6.229764,-39.94263,-4.977129,-4.939205
53.82,-12.91272,-5,0.9728785,-0.2579469,-63.77177,-35.60517,-4.707209,-4.901094
53.84,-150.6344,-5,-0.3414443,-0.9572801,-69.22215,-24.2774,-5.58445,-5.548147
53.86,12.21118,-5,-1.47302,-1.597797,-30.27558,-26.73075,-5.247049,-5.696487
53.88,-5.181396,-5,-0.7528339,-1.69821,19.96872,-14.34165,-5.314529,-5.594357
53.9,-9.895996,-5,-0.6245111,-1.550099,3.587033,-8.311301,-5.247049,-5.440114
53.92,-28.91412,-5,-0.4765748,-1.330219,14.07559,-5.282982,-5.247049,-5.344254
53.94,-59.31982,-5,0.02519879,-1.030149,24.79315,-6.90637,-5.314529,-5.287143
53.96,-135.0812,-5,0.2313588,-0.8801821,8.090851,-11.88694,-5.71941,-5.512435
53.98,-76.73669,-5,0.157383,-0.9192548,-2.092359,-22.51926,-5.58445,-5.575031
54,-92.86346,-5,0.1193963,-1.078125,-5.466405,-23.58121,-5.71941,-5.698575
54.02,-17.97375,-5,-0.08871364,-1.226124,-13.78702,-25.09906,-5.38201,-5.570708
54.04,-5.631165,-5,-0.5324405,-1.393024,-24.19924,-17.00272,-5.247049,-5.471464
54.06,143.657,-5,-1.127779,-1.432445,-30.99313,-8.063869,-4.36981,-4.941386
54.08,-134.6979,-5,-1.571588,-1.483715,-16.09236,13.95986,-5.65193,-5.484248
54.1,47.89886,-5,-0.9938517,-1.155326,41.73972,-1.239113,-4.977129,-5.206965
54.12,-0.159668,-5,-0.1781473,-0.7904859,49.66339,4.444324,-4.977129,-4.982931
54.14,-84.7782,-5,0.4415027,-0.3841588,23.84658,1.147079,-5.247049,-5.000881
54.16,-89.75598,-5,0.5491026,-0.2258311,1.556498,-9.965978,-5.314529,-5.101758
54.18,-63.47351,-5,0.5303236,-0.2912701,-0.03128911,-17.73246,-5.247049,-5.156611
54.2,-62.84576,-5,0.6082386,-0.4090454,-1.283198,-20.50308,-5.247049,-5.189947
54.22,173.9838,-5,0.3188604,-0.452504,-14.27557,-20.82201,-3.897449,-4.438986
54.24,68.12671,-5,-0.1901576,-0.4658604,-27.9397,4.537383,-3.96493,-4.197517
54.26,40.13672,-5,-0.7836965,-0.368522,-34.15344,12.58297,-4.03241,-4.185326
54.28,51.19617,-5,-0.976629,-0.2523625,6.869477,15.7809,-4.03241,-4.18368
54.3,-171.4997,-5,-0.05773459,0.00180313,40.19773,15.50172,-5.247049,-4.773252
54.32,-165.5398,-5,0.957401,0.2385906,50.13667,-10.69039,-5.58445,-5.141348
54.34,11.15387,-5,1.966865,0.3975565,51.0069,-30.48741,-4.707209,-4.715451
54.36,3.887939,-5,2.414886,0.4917737,22.94582,-27.17947,-4.30233,-4.294351
54.38,-63.32587,-5,1.982279,0.4280531,-29.2374,-24.39856,-4.36981,-4.27096
54.4,-215.6132,-5,1.144425,0.01355541,-45.43589,-26.93051,-5.314529,-4.979996
54.42,-50.29004,-5,0.2951023,-0.590828,-39.92443,-40.99287,-4.977129,-5.196517
54.44,24.50458,-5,-0.206271,-1.142966,-18.13817,-31.79993,-4.707209,-5.131422
54.46,14.7171,-5,-0.600613,-1.407202,-24.1687,-16.8564,-4.707209,-5.067337
54.48,25.14081,-5,-0.9799383,-1.456484,-12.88626,-6.647994,-4.639729,-4.980721
54.5,-1.063782,-5,-0.226553,-1.113775,34.99162,-1.365956,-4.639729,-4.797081
54.52,-101.1833,-5,0.4054902,-0.7133842,28.3962,-2.785218,-5.044609,-4.889714
54.54,-93.89709,-5,0.9852865,-0.3988315,27.54124,-15.77662,-5.044609,-4.908026
54.56,-71.97687,-5,1.290588,-0.2868795,14.13665,-24.61227,-4.909649,-4.856735
54.58,-92.04541,-5,1.258269,-0.3548731,-14.01603,-28.18619,-4.977129,-4.923982
54.6,-176.5526,-5,0.162054,-0.8548014,-62.61147,-29.1444,-5.65193,-5.524155
54.62,-14.61157,-5,-1.107661,-1.546443,-63.51223,-33.87562,-5.314529,-5.711312
54.64,192.5855,-5,-1.857332,-1.992064,-13.89389,-17.70469,-4.30233,-5.172846
54.66,112.7571,-5,-1.740194,-1.838266,-2.351901,13.52424,-4.30233,-4.790636
54.68,9.167969,-5,-1.529461,-1.327465,19.20536,25.30727,-4.639729,-4.736967
54.7,-74.91113,-5,-0.4474904,-0.6484843,56.2588,18.90304,-5.044609,-4.823151
54.72,114.5276,-5,0.5831084,0.04351062,47.46491,3.160357,-3.96493,-4.14285
54.74,-43.70721,-5,1.354446,0.5594071,36.59468,9.148301,-4.30233,-4.025735
54.76,-72.7702,-5,1.691586,0.9145386,15.66337,-4.070626,-4.36981,-4.064129
54.78,-56.0033,-5,1.788012,0.9484861,0.5641309,-16.06434,-4.30233,-4.117384
54.8,-213.3417,-5,1.682938,0.6576508,-7.252666,-22.33703,-5.247049,-4.776528
54.82,-124.44,-5,1.292765,0.15158,-20.32137,-41.08623,-5.247049,-5.145014
54.84,-29.84271,-5,0.7390783,-0.4898229,-29.89389,-42.56171,-4.977129,-5.202054
54.86,-35.63763,-5,0.1229853,-1.025628,-36.45878,-31.97799,-5.044609,-5.28919
54.88,-3.937744,-5,-0.6716253,-1.426963,-45.42061,-22.88089,-4.977129,-5.32166
54.9,-143.8303,-5,-1.573319,-1.873824,-44.58092,-10.95183,-5.92185,-5.944977
54.92,104.3727,-5,-1.672045,-1.980312,24.09086,-16.44759,-4.977129,-5.579291
54.94,203.8923,-5,-1.045586,-1.635464,31.73972,3.261961,-4.03241,-4.693941
54.96,38.16998,-5,-0.6777515,-0.9964658,14.54887,24.99737,-4.30233,-4.392356
54.98,0.078125,-5,-0.5146632,-0.3723433,8.74734,22.09371,-4.36981,-4.315329
55,-61.7804,-5,0.4054517,0.1815686,45.02216,13.17728,-4.639729,-4.379207
55.02,-73.12207,-5,1.23403,0.5765499,32.73208,-1.761643,-4.707209,-4.415486
55.04,-68.59418,-5,1.428544,0.6475323,9.373294,-13.44556,-4.707209,-4.48829
55.06,-52.61823,-5,1.489091,0.5408882,-0.3519,-20.92676,-4.639729,-4.526088
55.08,-33.5697,-5,1.071209,0.258224,-24.99313,-22.86644,-4.572248,-4.584987
55.1,30.59924,-5,0.2817965,-0.1265627,-41.48168,-19.49024,-4.30233,-4.544809
55.12,86.13544,-5,-0.651123,-0.4957632,-44.0771,-7.534742,-4.03241,-4.43832
55.14,20.12506,-5,-0.6031092,-0.5238668,20.45727,5.719977,-4.30233,-4.471436
55.16,4.03479,-5,0.3898672,-0.1194228,46.62522,4.476837,-4.30233,-4.320441
55.18,-101.428,-5,1.378355,0.3279587,49.78552,-1.453545,-4.707209,-4.406346
55.2,-104.1082,-5,2.20769,0.661967,40.06033,-18.84254,-4.707209,-4.42069
55.22,-109.5648,-5,2.492023,0.6815149,12.5794,-31.60961,-4.707209,-4.485665
55.24,-35.87634,-5,1.877832,0.3564313,-39.02367,-38.45745,-4.36981,-4.458112
55.26,32.89819,-5,0.7562039,-0.1729236,-61.6191,-31.67722,-4.03241,-4.392318
55.28,-130.7561,-5,-0.4892,-0.8201873,-63.14581,-16.44275,-5.044609,-5.073406
55.3,-14.59985,-5,-1.25554,-1.315757,-15.51221,-20.24559,-4.977129,-5.341021
55.32,-6.831055,-5,-0.246745,-1.287946,36.213,-14.39368,-4.977129,-5.227696
55.34,-28.14661,-5,0.1058217,-1.079916,12.15192,-10.92248,-4.977129,-5.101199
55.36,-28.98779,-5,0.1278089,-0.9023441,-2.092359,-10.81897,-4.909649,-5.013678
55.38,-44.22461,-5,-0.01366626,-0.8355185,-2.886252,-10.36621,-4.977129,-5.048082
55.4,-34.18176,-5,-0.1055836,-0.8194268,-5.573276,-11.2754,-4.977129,-5.076829
55.42,-42.17224,-5,-0.01096351,-0.7910742,4.487797,-11.19004,-5.044609,-5.11097
55.44,-18.55505,-5,0.2232254,-0.6946821,9.419095,-12.6728,-4.909649,-5.011599
55.46,-45.46802,-5,0.3670344,-0.6070456,6.182454,-11.77966,-4.977129,-4.997705
55.48,-58.0304,-5,0.384124,-0.5657009,1.052681,-13.99373,-5.044609,-5.044216
55.5,-51.38708,-5,0.3837261,-0.5820992,1.907643,-16.72541,-5.044609,-5.077099
55.52,-47.23743,-5,0.3499554,-0.6369267,-2.977855,-17.75067,-5.044609,-5.101138
55.54,-31.57678,-5,0.2392706,-0.706949,-5.176329,-17.6169,-4.977129,-5.08429
55.56,-35.43457,-5,0.2247361,-0.742155,-1.267931,-15.90523,-4.977129,-5.07142
55.58,-37.12585,-5,0.1858765,-0.7545024,-1.924419,-15.03698,-4.977129,-5.065568
55.6,-49.01355,-5,0.1607978,-0.7659867,0.3656577,-14.57476,-5.044609,-5.103775
55.62,140.9028,-5,0.1758152,-0.6436113,0.2740546,-15.11469,-3.96493,-4.46648
55.64,-128.2312,-5,0.1286803,-0.575992,-1.695411,3.45016,-5.044609,-4.833109
55.66,-68.745,-5,0.3784142,-0.3945919,12.30459,-12.2674,-4.977129,-4.932127
55.68,110.7584,-5,0.8387526,-0.2081583,18.47253,-17.80311,-3.96493,-4.33427
55.7,-140.4536,-5,0.7055147,-0.2013795,-4.641977,-3.290112,-4.977129,-4.715219
55.72,-81.85547,-5,0.4590292,-0.2519991,-16.19923,-18.23798,-4.977129,-4.935643
55.74,-64.16919,-5,0.4488882,-0.4560553,2.197719,-22.17165,-5.044609,-5.081675
55.76,-36.12537,-5,0.3771835,-0.6379404,-6.79465,-22.72683,-4.977129,-5.100078
55.78,-30.29248,-5,0.05275426,-0.8293181,-18.44351,-19.1762,-4.977129,-5.131249
