Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
62.72,83.52182,5,2.603024,2.723795,0.3961921,1.300598,5.95463,5.726458,-6.117043,7708
62.74,95.52094,5,2.591323,2.743749,0.02977964,1.419629,6.02211,5.765545,-6.024455,7684
62.76,79.30142,5,2.593632,2.760701,-0.07709067,2.680915,5.95463,5.741938,-6.064986,7688
62.78,83.64984,5,2.585296,2.776211,0.09084838,1.910766,5.95463,5.729067,-6.083403,7692
62.8,97.21558,5,2.609315,2.79494,0.9152762,1.792249,6.02211,5.7661,-5.887944,7700
62.82,80.98807,5,2.622141,2.811929,0.2282531,3.019328,5.95463,5.743312,-5.913216,7680
62.84,85.34418,5,2.606751,2.82486,0.06031401,2.249163,5.95463,5.729617,-5.965621,7696
62.86,97.77252,5,2.676799,2.854515,4.30459,1.974726,6.02211,5.772171,-5.679656,7688
62.88,81.72662,5,2.653757,2.864775,-0.6267089,3.104197,5.95463,5.745016,-5.873215,7692
62.9,85.27927,5,2.68552,2.885052,0.5641309,2.127045,5.95463,5.735261,-5.840465,7700
62.92,85.73529,5,2.747211,2.904798,4.533598,1.635916,5.95463,5.735817,-5.809594,7692
62.94,74.34311,5,2.752777,2.904347,-1.405335,1.315079,5.887151,5.691959,-6.092256,7700
62.96,90.81161,5,2.796084,2.911272,0.7473372,-0.167143,5.95463,5.715135,-6.066604,7696
62.98,76.65332,5,2.76659,2.89066,0.07558119,0.5904588,5.887151,5.677693,-6.414901,7704
63,93.16125,5,2.755038,2.88272,-1.130526,-0.274626,5.95463,5.699378,-6.415453,7704
63.02,77.74408,5,2.780917,2.877434,0.09084838,0.7080318,5.887151,5.671782,-6.506956,7708
63.04,93.16556,5,2.774406,2.882695,0.2435202,-0.1518276,5.95463,5.697856,-6.497465,7712
63.06,89.69681,5,2.773843,2.885637,0.01451245,0.8403562,5.95463,5.708084,-6.52252,7684
63.08,100.0976,5,2.771559,2.906467,-0.04655629,1.179519,6.02211,5.752289,-6.387004,7712
63.1,71.28204,5,2.782321,2.919716,0.1519171,2.369246,5.887151,5.690804,-6.579871,7696
63.12,92.26233,5,2.771402,2.92945,0.2893218,0.313412,5.95463,5.699713,-6.599658,7692
63.14,103.3883,5,2.758005,2.92814,-0.3213652,1.149813,6.02211,5.74153,-6.501729,7704
63.16,74.13394,5,2.783858,2.939503,0.1213828,2.689633,5.887151,5.684299,-6.559962,7672
63.18,82.10699,5,2.807914,2.954403,1.342757,0.6769202,5.887151,5.660091,-6.602663,7692
63.2,85.84424,5,2.812427,2.944095,-0.6725109,0.1428325,5.887151,5.646939,-6.72678,7680
63.22,99.09097,5,2.811889,2.941499,-0.01602192,0.1964111,5.95463,5.6816,-6.633423,7680
63.24,83.41718,5,2.786854,2.936133,-0.0007547362,1.629798,5.887151,5.654061,-6.755834,7680
63.26,98.01425,5,2.826891,2.961281,1.495429,0.8868719,5.95463,5.688197,-6.515279,7700
63.28,93.37659,5,2.852851,2.985356,0.2435202,1.785259,5.95463,5.704699,-6.464917,7688
63.3,103.1721,5,2.860525,3.019987,0.8694746,1.911903,6.02211,5.750828,-6.341962,7676
63.32,85.86789,5,2.874473,3.047194,1.403826,2.915181,5.95463,5.729366,-6.432342,7688
63.34,87.85489,5,2.949354,3.086887,3.281689,1.581234,5.95463,5.7255,-6.369741,7676
63.36,88.83105,5,2.965579,3.099314,0.2435202,0.8492579,5.95463,5.719145,-6.564029,7684
63.38,89.3371,5,2.986261,3.103254,0.7168028,0.3950636,5.95463,5.714502,-6.695466,7680
63.4,90.09857,5,2.977983,3.097278,0.3198562,0.1740266,5.95463,5.707997,-6.872824,7684
63.42,90.98911,5,2.969114,3.088636,0.06031401,0.1349611,5.95463,5.702192,-6.995542,7668
63.44,80.06061,5,2.967757,3.075345,0.2282531,0.1789693,5.887151,5.658094,-7.197669,7680
63.46,85.92944,5,2.96696,3.059945,0.2435202,-0.8908571,5.887151,5.63753,-7.321038,7680
63.48,99.86154,5,2.971535,3.049525,-0.0007547362,-0.9938032,5.95463,5.669462,-7.259283,7684
63.5,95.21173,5,2.970272,3.051658,0.01451245,0.3483475,5.95463,5.684431,-7.22717,7680
63.52,93.12021,5,2.978209,3.070754,0.6557342,0.7389852,5.95463,5.691894,-7.186516,7684
63.54,91.30389,5,3.033998,3.102588,2.441994,0.5994709,5.95463,5.700065,-7.103644,7668
63.56,91.57632,5,3.007612,3.112161,-0.04655629,0.4158908,5.95463,5.695507,-7.294798,7692
63.58,92.39468,5,3.014821,3.118554,-0.07709067,0.3007414,5.95463,5.69214,-7.332282,7684
63.6,93.19989,5,3.013482,3.121992,0.1061156,0.3147658,5.95463,5.689155,-7.374752,7704
63.62,94.03723,5,3.007521,3.1242,0.1213828,0.4285556,5.95463,5.686346,-7.403412,7696
63.64,83.34717,5,3.000389,3.118969,-0.1381594,0.5906557,5.887151,5.643386,-7.54675,7676
63.66,101.2206,5,2.993601,3.117532,-0.107625,-0.3286456,5.95463,5.66397,-7.469563,7672
63.68,87.01624,5,2.994488,3.110622,-0.2450293,0.8440835,5.887151,5.633821,-7.532113,7676
63.7,103.1279,5,2.98712,3.119297,0.2740546,0.238428,5.95463,5.661062,-7.396227,7684
63.72,99.98346,5,2.983581,3.128619,-0.5351062,1.48149,5.95463,5.673456,-7.312101,7660
63.74,110.118,5,2.998356,3.162801,0.2282531,1.964347,6.02211,5.722327,-7.036421,7676
63.76,81.76291,5,2.986442,3.180632,-0.2144953,3.301739,5.887151,5.660276,-7.218315,7672
63.78,103.1015,5,2.980404,3.197896,0.1671843,1.376414,5.95463,5.670831,-7.131899,7676
63.8,102.0903,5,2.997741,3.204643,0.5183294,2.208362,5.95463,5.677638,-7.031111,7672
63.82,102.1031,5,2.983917,3.21743,0.4877952,2.707399,5.95463,5.679978,-6.963736,7684
63.84,102.1792,5,3.001413,3.239097,0.9000088,2.985308,5.95463,5.683899,-6.828336,7680
63.86,102.0154,5,3.025718,3.264995,1.32749,3.100527,5.95463,5.688167,-6.721591,7700
63.88,113.9282,5,3.028156,3.29277,0.4419934,3.183006,6.02211,5.729296,-6.565619,7684
63.9,97.45522,5,3.038803,3.316483,0.2587874,4.384049,5.95463,5.707333,-6.581113,7676
63.92,101.7391,5,3.030686,3.335267,0.2129859,3.548206,5.95463,5.694627,-6.605488,7692
63.94,103.6472,5,3.060693,3.348788,1.525963,3.33443,5.95463,5.691531,-6.538465,7672
63.96,104.7224,5,3.06038,3.356962,0.4114593,3.392011,5.95463,5.689177,-6.542402,7668
63.98,116.8879,5,3.070208,3.375656,0.3656577,3.535088,6.02211,5.72964,-6.363501,7672
64,100.2544,5,3.078981,3.393923,0.3656577,4.806615,5.95463,5.7078,-6.392264,7688
64.02,150.2081,-5,3.0778,3.411815,0.7778715,3.976471,5.95463,5.696232,-6.413352,7676
64.04,164.8781,-5,3.190364,3.504925,5.800774,8.169932,6.02211,5.745178,-5.931037,7680
64.06,142.9223,-5,3.124074,3.615165,1.632834,12.65014,5.887151,5.671043,-6.177874,7688
64.08,162.5751,-5,3.512542,3.865011,19.89238,12.16725,5.95463,5.720626,-5.065413,7696
64.1,157.2606,-5,3.831653,4.133025,16.42673,12.81322,5.95463,5.757338,-4.812945,7656
64.12,166.593,-5,4.083657,4.396251,12.04505,11.9292,6.02211,5.810528,-4.903395,7664
64.14,147.8475,-5,4.418254,4.651528,17.03742,11.17855,5.95463,5.797316,-5.222423,7672
64.16,-19.5864,-5,4.5596,4.71672,7.861843,7.978347,4.94243,5.155737,-8.258479,7684
64.18,55.59976,-5,4.770982,4.652009,10.12139,-11.72807,4.87495,4.814211,-10.26757,7744
64.2,170.8719,-5,4.761636,4.447324,-2.825183,-16.93424,5.27983,4.877785,-11.4557,7740
64.22,157.9153,-5,4.275339,4.196006,-38.00077,-7.105162,5.21235,4.806589,-13.05553,7720
64.24,252.2163,-5,3.573541,4.034654,-34.88626,0.6370783,5.61723,4.954272,-13.03696,7728
64.26,206.4304,-5,4.242833,4.311944,21.67864,13.036,5.54975,5.109383,-9.582156,7700
64.28,35.40875,-5,4.215886,4.523143,5.464896,16.40502,4.60503,4.596205,-11.12812,7712
64.3,88.68582,-5,5.341541,4.907888,59.93819,-2.366178,4.60503,4.483023,-9.647568,7760
64.32,331.4066,-5,5.86158,5.235468,24.51834,-10.59378,5.95463,5.24514,-8.388836,7768
64.34,57.72012,-5,5.407978,5.249155,-19.02366,9.608198,4.87495,4.823046,-12.44199,7680
64.36,201.3411,-5,4.891322,5.251702,-23.58855,-2.744276,5.27983,4.785704,-13.74937,7740
64.38,243.6287,-5,5.429339,5.388338,29.63284,1.940806,5.54975,5.000966,-11.81315,7728
64.4,67.4895,-5,5.049092,5.36614,-17.45114,10.2799,4.60503,4.469685,-14.4551,7696
64.42,223.4289,-5,4.726914,5.319296,9.754973,-0.6782434,5.009911,4.432007,-14.62261,7768
64.44,28.72949,-5,5.50809,5.366152,30.91529,4.852116,3.93023,3.884517,-14.24691,7756
64.46,176.1801,-5,5.125248,5.277704,-18.59618,-9.671615,4.267631,3.778417,-15.74081,7836
64.48,67.71765,-5,5.480556,5.166383,23.48017,-5.778004,3.592831,3.376858,-16.26628,7808
64.5,259.4396,-5,5.120881,5.07186,-16.51984,-12.62136,4.335111,3.600303,-16.25507,7844
64.52,120.7546,-5,4.402454,4.791133,-29.1458,4.418309,3.592831,3.181705,-18.21409,7796
64.54,232.8036,-5,4.597142,4.870672,0.1977187,1.205121,3.93023,3.27316,-15.43626,7840
64.56,109.6078,-5,4.724209,4.939071,10.88475,9.791873,3.25543,2.94545,-15.25175,7836
64.58,212.4692,-5,5.046127,5.161236,9.709172,2.135695,3.592831,3.049367,-13.52726,7824
64.6,92.18958,-5,5.032422,5.204708,11.81604,7.326831,2.918031,2.675765,-14.75749,7832
64.62,43.0415,-5,5.13105,5.189573,-2.657244,-1.885563,2.31071,2.15114,-15.99307,7888
64.64,212.2428,-5,5.10023,5.089542,12.96108,-12.55791,2.850551,2.23165,-15.84312,7924
64.66,102.9565,-5,4.881545,4.886534,-8.809917,-1.969551,2.243231,1.890062,-17.00534,7892
64.68,46.21411,-5,4.409739,4.63422,-32.62672,-4.618321,1.568431,1.298484,-18.78724,7920
64.7,238.0726,-5,4.638393,4.565331,18.51834,-12.54712,2.243231,1.505806,-16.38185,7920
64.72,98.22351,-5,4.550962,4.467161,-7.191597,1.676151,1.568431,1.210729,-16.69942,7920
64.74,99.13733,-5,3.952778,4.314109,-35.78703,-1.095678,1.23103,0.8227817,-17.88614,7956
64.76,205.7131,-5,4.287183,4.340008,25.75498,-3.759837,1.568431,0.9324748,-15.26217,7972
64.78,88.06055,-5,4.441714,4.387718,1.388559,4.546441,0.9611101,0.6592931,-14.97095,7952
64.8,12.05823,-5,4.137998,4.29217,-19.1916,-1.036482,0.2188301,0.05684999,-16.87413,7976
64.82,202.8492,-5,4.5822,4.322554,24.19773,-13.57772,0.89363,0.2643366,-14.62205,8036
64.84,68.65894,-5,4.286876,4.158512,-10.01603,-1.8138,0.2188301,-0.07879577,-16.19609,7980
64.86,68.30054,-5,3.897119,3.98793,-28.93206,-6.359247,-0.1185694,-0.4623334,-17.15341,8036
64.88,15.11328,-5,3.571092,3.67042,3.525964,-8.480397,-0.7933693,-1.050507,-18.48375,8056
64.9,206.5574,-5,3.723692,3.547762,0.7320697,-15.45408,-0.1185694,-0.8391104,-15.92188,8080
64.92,71.62671,-5,3.363252,3.352484,-30.55038,0.2766873,-0.7933693,-1.156039,-16.44419,8020
64.94,68.4375,-5,2.990603,3.226868,-17.72595,-1.769272,-1.13077,-1.504273,-16.39244,8080
64.96,165.2761,-5,3.505967,3.32424,28.36567,-4.989064,-0.7933693,-1.349892,-13.23163,8100
64.98,111.5068,-5,3.19279,3.307974,-10.70305,3.669186,-1.06329,-1.468498,-13.4864,8072
65,37.39111,-5,2.848797,3.230128,-11.29847,4.951426,-1.670609,-1.907931,-14.1563,8116
65.02,197.785,-5,3.20885,3.338557,19.11375,-2.60487,-1.06329,-1.662735,-11.16179,8144
65.04,60.04236,-5,2.987607,3.294048,-11.34427,9.144444,-1.738089,-1.972151,-11.83871,8096
65.06,68.65112,-5,2.67311,3.226743,-8.611445,4.015431,-2.008009,-2.291262,-12.12284,8140
65.08,162.7538,-5,3.146318,3.311229,21.40383,0.08644927,-1.670609,-2.142148,-9.462892,8184
65.1,-136.5895,-5,2.923491,3.129984,-8.489306,7.153498,-3.357609,-3.108768,-12.63118,8148
65.12,277.9674,-5,2.783794,3.061845,-7.115261,-17.26889,-1.738089,-2.570992,-10.33276,8240
65.14,78.57483,-5,3.170485,3.023911,13.92291,6.917377,-2.412889,-2.654814,-9.172781,8124
65.16,-4.830811,-5,2.853776,3.033563,-15.42061,3.609584,-3.02021,-3.08394,-10.53924,8192
65.18,20.56421,-5,2.501227,2.816781,0.2587874,-5.85079,-3.290129,-3.483133,-12.07367,8236
65.2,111.1503,-5,2.868785,2.716684,16.70154,-10.63799,-3.02021,-3.421549,-10.25453,8228
65.22,5.503296,-5,2.539935,2.497762,-16.67252,-3.755543,-3.627529,-3.780005,-11.66693,8240
65.24,-4.092651,-5,2.036016,2.201844,-40.22977,-8.297723,-4.03241,-4.219719,-13.03333,8260
65.26,-29.95776,-5,1.232675,1.671329,-47.14581,-9.724966,-4.639729,-4.839202,-15.01805,8300
65.28,144.2209,-5,1.607932,1.499093,10.60994,-14.27343,-4.03241,-4.619287,-11.02719,8324
65.3,17.77075,-5,1.711453,1.432864,1.22062,-0.2247056,-4.572248,-4.777449,-9.960465,8284
65.32,-68.03271,-5,1.455409,1.351543,-16.93206,-3.07708,-5.247049,-5.261003,-10.94627,8340
65.34,103.8365,-5,1.027101,1.157585,-19.17633,-11.92134,-4.707209,-5.188535,-10.51283,8372
65.36,-22.4342,-5,1.480678,1.107814,16.91528,-2.143907,-5.314529,-5.414562,-8.848563,8348
65.38,63.94104,-5,1.623265,1.203452,-0.2908313,-8.778218,-4.977129,-5.274673,-7.489946,8388
65.4,-105.6398,-5,1.271967,1.029848,-19.71068,-3.58735,-5.92185,-5.826993,-9.890072,8356
65.42,-138.5525,-5,0.9514439,0.7089718,-18.18397,-16.42189,-6.596649,-6.503208,-11.93211,8412
65.44,11.46948,-5,0.7947018,0.3142646,-12.01603,-27.5308,-6.259249,-6.587752,-11.65182,8432
65.46,94.74658,-5,0.3820565,-0.03563446,-27.86336,-18.16984,-5.85437,-6.377438,-10.46058,8416
65.48,127.5562,-5,-0.9152992,-0.3883573,-65.43588,0.8928924,-5.65193,-6.256053,-10.12669,8392
65.5,-15.17688,-5,-1.860852,-0.6571888,-42.67252,19.72498,-6.529169,-6.747695,-9.244823,8368
65.52,189.7914,-5,-0.6128634,-0.1755686,76.8237,13.97716,-5.58445,-6.134198,-0.4329684,8408
65.54,92.21826,-5,0.552825,0.5328563,58.74736,26.9856,-5.58445,-5.697959,4.159926,8364
65.56,31.17969,-5,1.269611,1.27821,24.65574,23.31484,-5.58445,-5.469713,5.374565,8368
65.58,0.5869141,-5,1.844976,1.797941,16.07559,12.79191,-5.58445,-5.389044,4.56254,8344
65.6,-185.2654,-5,2.205708,1.92036,17.31223,1.141616,-6.596649,-6.006842,0.5639811,8348
65.62,-106.6786,-5,2.366011,1.72622,8.930546,-25.88636,-6.596649,-6.335273,-2.961715,8428
65.64,-12.15186,-5,2.222042,1.267773,-11.86335,-35.24595,-6.259249,-6.335324,-5.725326,8444
65.66,-181.3535,-5,1.788107,0.667842,-33.52748,-30.85821,-7.20397,-6.952797,-9.909597,8412
65.68,-19.51111,-5,0.3056619,-0.1527817,-76.42826,-39.95459,-6.86657,-7.189621,-13.70029,8452
65.7,88.73584,-5,-1.132944,-1.02249,-71.93971,-24.6392,-6.529169,-7.182372,-14.07204,8440
65.72,312.8807,-5,-2.347002,-1.443581,-62.71834,0.9846945,-5.314529,-6.450205,-9.084746,8408
65.74,-37.31555,-5,-3.390193,-1.628607,20.79315,43.52948,-6.93405,-7.072203,-6.974146,8336
65.76,191.2657,-5,-2.08242,-0.8896183,55.77026,32.33199,-5.989328,-6.487105,3.449512,8416
65.78,59.49475,-5,-0.8371522,-0.0742349,59.12904,43.81467,-6.259249,-6.219303,8.309637,8392
65.8,19.47363,-5,0.1939649,0.788588,44.41147,34.65905,-6.259249,-6.023152,10.59659,8412
65.82,-49.26416,-5,0.7745618,1.295032,25.80078,22.53897,-6.529169,-6.123996,9.203492,8432
65.84,-53.3811,-5,1.356821,1.533385,23.61757,5.594934,-6.596649,-6.224787,7.449409,8432
65.86,-33.94861,-5,1.556472,1.487401,4.441995,-6.701449,-6.529169,-6.278198,4.798441,8424
65.88,-31.82642,-5,1.420924,1.241867,-12.64198,-12.46883,-6.529169,-6.365506,1.891461,8428
65.9,26.15369,-5,0.9420478,0.8892779,-29.22214,-14.41181,-6.259249,-6.319892,-0.3482954,8424
65.92,27.25232,-5,0.1518869,0.454119,-42.56565,-7.221936,-6.259249,-6.384538,-2.294884,8420
65.94,-115.8252,-5,-0.6506198,-0.05016032,-42.90153,-0.02322912,-7.20397,-7.035701,-4.749024,8412
65.96,199.3168,-5,-1.19265,-0.3568163,-19.1458,-7.378441,-5.92185,-6.557683,-2.098493,8460
65.98,46.60999,-5,-0.1815925,-0.1673055,51.69392,16.03712,-6.259249,-6.336068,2.784167,8372
66,13.26941,-5,0.1319305,0.2460381,21.64811,15.00973,-6.259249,-6.193031,4.086757,8400
66.02,-0.7028809,-5,0.2619284,0.4978178,2.350391,10.53588,-6.259249,-6.157991,3.560189,8412
66.04,-5.036499,-5,0.4276878,0.6240827,9.816042,5.610882,-6.259249,-6.158206,3.023074,8420
66.06,-27.78296,-5,0.909625,0.749216,23.25116,0.248731,-6.326729,-6.164575,2.947136,8440
66.08,-29.66333,-5,0.9730269,0.7403044,2.121383,-5.83544,-6.326729,-6.197325,1.378859,8440
66.1,-15.55408,-5,0.8694449,0.6145739,-9.741216,-9.706612,-6.259249,-6.212478,-0.1989444,8424
66.12,42.01965,-5,0.6942428,0.4720962,-10.64198,-10.16079,-5.92185,-6.047925,-0.8013623,8436
66.14,30.06653,-5,0.4795609,0.3583024,-12.13816,-3.935505,-5.85437,-5.95608,-1.181358,8384
66.16,7.349487,-5,0.2638346,0.2919161,-11.92442,-0.3514119,-5.92185,-5.973055,-1.48718,8404
66.18,9.19165,-5,0.2249281,0.2720068,1.174818,-0.1527026,-5.92185,-5.976068,-1.266645,8392
66.2,-224.9674,-5,0.3448661,0.1379808,4.777873,-0.7480164,-7.27145,-6.768795,-3.559393,8388
66.22,-119.194,-5,0.361029,-0.1218792,-0.550373,-24.82869,-7.27145,-7.127213,-5.144808,8476
66.24,-65.27515,-5,0.3021584,-0.5522856,-5.81755,-29.84097,-7.20397,-7.246948,-6.295024,8472
66.26,165.8315,-5,-0.02046821,-0.7983806,-25.1916,-26.18389,-5.92185,-6.536637,-4.459361,8472
66.28,-76.82715,-5,-1.471749,-1.256786,-75.29848,4.05742,-6.93405,-6.969168,-7.508742,8384
66.3,9.958496,-5,-2.70416,-1.623382,-64.24506,3.738602,-6.93405,-7.236695,-7.127391,8448
66.32,2.253296,-5,-2.68071,-1.782031,44.0756,12.20205,-7.20397,-7.407478,-3.387561,8432
66.34,169.3715,-5,-2.184963,-1.500863,29.64811,15.73867,-6.326729,-6.804979,2.966667,8476
66.36,258.8817,-5,-1.667616,-0.8756855,16.3504,33.62218,-5.314529,-5.824801,9.13619,8392
66.38,70.46252,-5,-1.117255,-0.05278587,25.06796,52.50951,-5.65193,-5.53017,12.18786,8340
66.4,-15.88428,-5,-0.2371596,0.8001677,62.0756,42.9273,-5.92185,-5.512541,13.571,8372
66.42,-96.09045,-5,1.330923,1.52581,78.31988,22.48128,-6.259249,-5.61129,13.79823,8400
66.44,62.0553,-5,2.386539,2.01386,42.60995,-2.36924,-5.314529,-5.089328,12.92524,8412
66.46,-167.2487,-5,2.141393,1.872126,-17.74122,-2.430499,-6.259249,-5.584505,5.869318,8352
66.48,-80.87415,-5,0.912061,1.244943,-65.77177,-21.54239,-6.259249,-6.033245,-0.870681,8404
66.5,31.24646,-5,-0.01591906,0.4178034,-56.06184,-22.24893,-5.989328,-6.169245,-3.491727,8416
66.52,108.5443,-5,-0.8554685,-0.2191304,-44.24504,-8.472846,-5.65193,-6.046268,-3.01124,8400
66.54,31.39709,-5,-1.244432,-0.50837,-20.18397,9.600668,-5.989328,-6.141705,-1.332361,8372
66.56,35.00964,-5,-0.9341267,-0.3966416,24.67101,12.71465,-5.989328,-6.073484,1.836149,8388
66.58,-51.09924,-5,0.03989142,-0.04459368,49.0527,11.73435,-6.326729,-6.104677,4.238325,8376
66.6,-71.74426,-5,0.8408331,0.304406,34.62521,-0.3463094,-6.394209,-6.10096,4.338069,8424
66.62,-53.32214,-5,1.115316,0.4139011,8.762607,-11.31731,-6.259249,-6.056459,2.387009,8428
66.64,-0.2989502,-5,0.896685,0.302367,-17.39007,-15.88922,-5.92185,-5.917508,0.1466334,8404
66.66,-7.685059,-5,0.1128674,-0.02405949,-44.21451,-10.95482,-5.92185,-5.974594,-2.600212,8392
66.68,64.78113,-5,-0.9587348,-0.4313945,-54.50459,-4.735217,-5.65193,-5.94693,-3.752782,8412
66.7,-87.49487,-5,-1.718891,-0.8540917,-45.8481,8.924955,-6.596649,-6.527913,-4.620205,8392
66.72,-90.17236,-5,-0.8243023,-0.8123232,52.82369,-0.5394155,-6.93405,-6.793394,-1.020625,8424
66.74,100.8082,-5,0.04005179,-0.5562895,44.28934,-9.584585,-5.92185,-6.180249,2.642473,8444
66.76,-28.95105,-5,0.5442388,-0.2789974,20.06032,1.904507,-6.124289,-5.990185,2.958694,8404
66.78,-21.12695,-5,0.1978001,-0.138896,-41.16107,-2.425859,-5.989328,-5.9198,1.029492,8412
66.8,65.59106,-5,-0.8340796,-0.3484483,-46.32138,-0.8553269,-5.58445,-5.808941,-1.152355,8408
66.82,3.665649,-5,-1.37649,-0.57447,32.3962,10.66042,-5.92185,-5.993384,-1.128237,8368
66.84,-0.1604004,-5,-0.674351,-0.4013218,31.87712,9.638608,-5.989328,-5.969619,2.352552,8428
66.86,-54.34265,-5,-0.2672136,-0.2255287,18.99162,7.118612,-6.259249,-6.069406,2.840555,8432
66.88,-57.03503,-5,0.06443688,-0.1098864,8.25879,-1.161062,-6.326729,-6.137058,2.520916,8432
66.9,-34.3241,-5,-0.002258413,-0.1724353,-8.229766,-6.661723,-6.259249,-6.165441,1.179552,8428
66.92,-26.97021,-5,-0.2972601,-0.359759,-18.82519,-7.025063,-6.259249,-6.225458,-0.1427377,8412
66.94,-17.84863,-5,-0.5509197,-0.5499587,-17.46641,-5.683229,-6.259249,-6.271132,-0.6070972,8416
66.96,-25.16833,-5,-0.6486856,-0.6788661,-5.49694,-3.582221,-6.326729,-6.321301,-0.4467838,8404
66.98,137.4784,-5,-0.5134386,-0.5872104,2.915277,-3.046187,-5.38201,-5.737964,2.216472,8420
67,81.17639,-5,-0.5010217,-0.3871733,-1.130526,13.71967,-5.247049,-5.386845,3.647757,8356
67.02,7.00708,-5,-0.1873861,-0.003017604,16.31986,17.98682,-5.38201,-5.278013,4.880729,8360
67.04,-235.3279,-5,0.9318348,0.4040404,51.86186,9.07757,-6.596649,-5.85861,4.11166,8372
67.06,-6.250977,-5,1.644164,0.6490124,31.43437,-23.3411,-5.65193,-5.550507,3.327418,8436
67.08,-219.4946,-5,1.836229,0.4354406,5.174819,-22.69304,-6.596649,-6.040319,-1.649393,8364
67.1,68.28967,-5,1.260231,0.1168528,-33.54275,-41.45279,-5.314529,-5.611464,-3.97221,8420
67.12,-143.317,-5,0.2930397,-0.5283354,-54.16871,-21.94376,-6.259249,-6.112431,-8.612704,8336
67.14,-15.47778,-5,-0.8378246,-1.100953,-59.68016,-26.53505,-5.989328,-6.265822,-10.05205,8416
67.16,16.23157,-5,-1.66424,-1.642961,-25.87863,-13.84867,-5.989328,-6.355775,-9.502811,8396
67.18,17.05957,-5,-1.455207,-1.705616,10.16719,-2.954403,-5.989328,-6.261566,-5.408515,8380
67.2,11.21082,-5,-1.135546,-1.482984,13.52597,3.298892,-5.92185,-6.082784,-2.219216,8384
67.22,-76.31604,-5,-0.5970881,-1.14463,25.66338,4.918612,-6.259249,-6.129274,-0.5768216,8388
67.24,-69.61304,-5,-0.2550089,-0.8794699,15.48017,-3.983364,-6.259249,-6.136543,-0.4007605,8416
67.26,-74.06128,-5,0.1609759,-0.7213848,16.3504,-10.58896,-6.259249,-6.124321,-0.6070783,8428
67.28,-76.7644,-5,0.2207401,-0.7113687,-0.7488468,-15.62327,-6.259249,-6.148091,-1.91569,8408
67.3,-81.12439,-5,-0.06220035,-0.8735221,-19.64962,-18.31643,-6.326729,-6.259223,-3.836145,8408
67.32,12.40759,-5,-0.6449275,-1.134177,-32.41298,-18.43205,-5.92185,-6.137276,-4.686338,8400
67.34,8.515259,-5,-1.388691,-1.432922,-39.32901,-6.55573,-5.92185,-6.140693,-4.986042,8404
67.36,9.985474,-5,-2.003678,-1.623056,-33.43588,2.970184,-5.989328,-6.198304,-3.971117,8392
67.38,-33.44983,-5,-1.714218,-1.540828,31.92292,8.374002,-6.259249,-6.282608,-1.053616,8396
67.4,138.7046,-5,-0.9326082,-1.098445,46.65575,5.331528,-5.247049,-5.583361,4.043588,8420
67.42,-22.55249,-5,-0.2346749,-0.5859129,31.26643,18.22034,-5.58445,-5.405415,5.625432,8352
67.44,-45.05164,-5,0.1109839,-0.118807,14.30459,9.277802,-5.58445,-5.342327,5.227915,8380
67.46,-113.6251,-5,0.5221246,0.09742786,23.06796,-0.4167774,-5.92185,-5.537736,3.405933,8380
67.48,63.33191,-5,1.02272,0.282979,20.93055,-15.10851,-4.977129,-5.054164,3.766287,8384
67.5,-175.3683,-5,0.8530095,0.1379391,-4.932054,-6.808166,-5.989328,-5.522222,-0.4620589,8324
67.52,-94.62793,-5,0.3602415,-0.1565638,-28.1229,-23.77758,-5.92185,-5.783969,-3.594696,8388
