Tiempo,ControlPWM,Plataforma,Posicion,Error
8.68,17.48206,-1.375026,-0.3884897,0.3884897
8.7,14.44543,-1.365189,-0.3210096,0.3210096
8.72,20.51868,-1.370256,-0.4559698,0.4559698
8.74,14.44543,-1.377853,-0.3210096,0.3210096
8.76,14.44543,-1.395975,-0.3210096,0.3210096
8.78,17.48206,-1.384636,-0.3884897,0.3884897
8.8,11.40881,-1.389238,-0.2535295,0.2535295
8.82,20.51868,-1.384632,-0.4559698,0.4559698
8.84,14.44543,-1.384621,-0.3210096,0.3210096
8.86,17.48206,-1.393293,-0.3884897,0.3884897
8.88,17.48206,-1.381973,-0.3884897,0.3884897
8.9,20.51868,-1.380985,-0.4559698,0.4559698
8.92,17.48206,-1.367408,-0.3884897,0.3884897
8.94,-15.92053,-1.361839,0.3537903,-0.3537903
8.96,-28.06702,-1.275756,0.6237106,-0.6237106
8.98,-119.1649,-1.426316,2.64811,-2.64811
9,-164.714,-1.194095,3.660311,-3.660311
9.02,-225.446,-0.6123691,5.009911,-5.009911
9.04,-267.9584,0.1318769,5.95463,-5.95463
9.06,-267.9584,1.219964,5.95463,-5.95463
9.08,-328.6904,2.636959,7.30423,-7.30423
9.1,-380.3125,4.063826,8.45139,-8.45139
9.12,-398.5321,5.164941,8.85627,-8.85627
9.14,-428.8982,6.445284,9.531071,-9.531071
9.16,-413.7151,7.707882,9.19367,-9.19367
9.18,-456.2275,8.886634,10.13839,-10.13839
9.2,-471.4105,9.895069,10.47579,-10.47579
9.22,-483.557,10.86913,10.74571,-10.74571
9.24,-516.9596,11.69495,11.48799,-11.48799
9.26,-516.9596,12.51299,11.48799,-11.48799
9.28,-501.7766,12.6418,11.15059,-11.15059
9.3,-519.9962,13.19492,11.55547,-11.55547
9.32,-468.374,13.72985,10.40831,-10.40831
9.34,-501.7766,14.13023,11.15059,-11.15059
9.36,-483.557,14.31466,10.74571,-10.74571
9.38,-474.4471,14.22418,10.54327,-10.54327
9.4,-428.8982,14.32726,9.531071,-9.531071
9.42,-386.3857,14.37526,8.58635,-8.58635
9.44,-398.5321,14.24998,8.85627,-8.85627
9.46,-328.6904,13.97999,7.30423,-7.30423
9.48,-313.5073,13.47999,6.96683,-6.96683
9.5,-252.7754,13.01908,5.61723,-5.61723
9.52,-249.7388,12.07187,5.54975,-5.54975
9.54,-207.2263,11.13723,4.60503,-4.60503
9.56,-161.6774,10.06692,3.592831,-3.592831
9.58,-70.57935,8.922311,1.568431,-1.568431
9.6,-25.0304,7.812738,0.5562305,-0.5562305
9.62,47.84802,6.396061,-1.06329,1.06329
9.64,66.06763,4.661581,-1.46817,1.46817
9.66,78.21399,3.10378,-1.738089,1.738089
9.68,148.0558,1.409227,-3.290129,3.290129
9.7,181.4585,-0.1278828,-4.03241,4.03241
9.72,223.9708,-1.642838,-4.977129,4.977129
9.74,239.1538,-2.935986,-5.314529,5.314529
9.76,1059.036,-4.537931,-23.53413,23.53413
9.78,946.6816,-5.943867,-21.03737,21.03737
9.8,151.0924,-7.101789,-3.357609,3.357609
9.82,928.4619,-8.798862,-20.63249,20.63249
9.84,403.1301,-10.65295,-8.958448,8.958448
9.86,901.1326,-11.49269,-20.02517,20.02517
9.88,403.1301,-12.13671,-8.958448,8.958448
9.9,284.7028,-12.71846,-6.326729,6.326729
9.92,293.8126,-13.47413,-6.529169,6.529169
9.94,269.5198,-14.35072,-5.989328,5.989328
9.96,223.9708,-14.91679,-4.977129,4.977129
9.98,248.2637,-13.74139,-5.51697,5.51697
10,154.129,-12.74896,-3.425089,3.425089
10.02,135.9094,-11.66549,-3.02021,3.02021
