Tiempo,ControlPWM,Plataforma,Posicion,Error
9.04,-150,-5.388143,11.75791,-11.75791
9.06,-150,-5.410103,11.75791,-11.75791
9.08,-150,-5.412028,11.69043,-11.69043
9.1,-150,-5.428782,12.97255,-12.97255
9.12,-150,-5.439475,12.02783,-12.02783
9.14,-150,-5.442123,12.97255,-12.97255
9.16,-150,-5.442916,13.10751,-13.10751
9.18,-150,-5.436392,11.75791,-11.75791
9.2,-150,-5.450984,12.70263,-12.70263
9.22,-150,-5.480867,12.70263,-12.70263
9.24,-150,-5.48169,11.69043,-11.69043
9.26,-150,-5.490206,11.75791,-11.75791
9.28,-150,-5.50081,11.75791,-11.75791
9.3,-150,-5.510666,11.75791,-11.75791
9.32,-150,-5.500202,12.97255,-12.97255
9.34,-150,-5.506696,13.04003,-13.04003
9.36,-150,-5.502206,12.97255,-12.97255
9.38,-150,-5.502131,12.70263,-12.70263
9.4,-150,-5.497796,12.70263,-12.70263
9.42,-150,-5.50782,13.71483,-13.71483
9.44,-150,-5.511807,12.36523,-12.36523
9.46,-150,-5.487659,12.36523,-12.36523
9.48,-150,-5.478278,12.36523,-12.36523
9.5,-150,-5.484027,13.30995,-13.30995
9.52,-150,-5.495941,13.30995,-13.30995
9.54,-150,-5.50363,13.37743,-13.37743
9.56,-150,-5.496348,12.02783,-12.02783
9.58,-150,-5.521562,13.30995,-13.30995
9.6,-150,-5.513937,13.37743,-13.37743
9.62,-150,-5.511655,13.30995,-13.30995
9.64,-150,-5.520776,13.30995,-13.30995
9.66,-150,-5.522615,13.30995,-13.30995
9.68,-150,-5.525272,13.30995,-13.30995
9.7,-150,-5.516844,13.30995,-13.30995
9.72,-150,-5.516912,13.30995,-13.30995
9.74,-150,-5.529837,13.30995,-13.30995
9.76,-150,-5.534418,12.43271,-12.43271
9.78,-150,-5.528324,12.43271,-12.43271
9.8,-150,-5.533028,12.36523,-12.36523
9.82,-150,-5.541923,12.36523,-12.36523
9.84,-150,-5.540246,12.29775,-12.29775
9.86,-150,-5.52275,12.29775,-12.29775
9.88,-150,-5.520126,12.29775,-12.29775
9.9,-150,-5.518371,12.36523,-12.36523
9.92,-150,-5.525318,12.36523,-12.36523
9.94,-150,-5.532263,12.29775,-12.29775
9.96,-150,-5.530146,12.36523,-12.36523
9.98,-150,-5.531782,12.36523,-12.36523
10,0,-5.531846,12.36523,-12.36523
10.02,0,-5.539469,12.43271,-12.43271
10.04,0,-5.421995,12.36523,-12.36523
10.06,0,-4.746619,13.30995,-13.30995
10.08,0,-3.506469,13.30995,-13.30995
10.1,0,-2.726287,12.09531,-12.09531
10.12,0,-1.866884,13.10751,-13.10751
10.14,0,-1.190323,11.69043,-11.69043
10.16,0,-0.9117887,10.20587,-10.20587
10.18,0,-0.8811356,11.35303,-11.35303
10.2,0,-0.7677413,13.04003,-13.04003
10.22,0,-0.7774321,13.10751,-13.10751
10.24,0,-0.752153,13.30995,-13.30995
10.26,0,-0.7306365,13.71483,-13.71483
10.28,0,-0.7661147,12.70263,-12.70263
10.3,0,-0.8219473,13.10751,-13.10751
10.32,0,-0.6929923,12.02783,-12.02783
10.34,0,-0.6593025,13.30995,-13.30995
10.36,0,-0.593328,12.36523,-12.36523
10.38,0,-0.6572944,12.63515,-12.63515
10.4,0,-0.7056661,12.63515,-12.63515
10.42,0,-0.8044717,12.70263,-12.70263
10.44,0,-0.8213089,12.70263,-12.70263
10.46,0,-0.8743479,12.70263,-12.70263
10.48,0,-0.8893617,12.77011,-12.77011
10.5,0,-0.8782185,12.77011,-12.77011
10.52,0,-0.8788306,12.70263,-12.70263
10.54,0,-0.8881114,12.70263,-12.70263
10.56,0,-0.8709008,12.70263,-12.70263
10.58,0,-0.8671321,12.70263,-12.70263
10.6,0,-0.8765014,12.70263,-12.70263
10.62,0,-0.8939738,12.70263,-12.70263
10.64,0,-0.9109616,12.77011,-12.77011
10.66,0,-0.9340208,12.63515,-12.63515
10.68,0,-0.9492867,12.70263,-12.70263
10.7,0,-0.9582595,12.70263,-12.70263
10.72,0,-0.9686869,12.70263,-12.70263
10.74,0,-0.9798223,12.70263,-12.70263
10.76,0,-0.9922566,12.63515,-12.63515
10.78,0,-0.9896609,12.70263,-12.70263
10.8,0,-0.9945182,12.63515,-12.63515
10.82,0,-0.9990451,12.63515,-12.63515
10.84,0,-1.000064,12.70263,-12.70263
10.86,0,-1.00336,12.63515,-12.63515
10.88,0,-1.013062,12.43271,-12.43271
10.9,0,-1.006382,12.36523,-12.36523
10.92,0,-1.013552,12.36523,-12.36523
10.94,0,-1.01112,12.36523,-12.36523
10.96,0,-1.016241,12.36523,-12.36523
10.98,0,-1.015396,12.36523,-12.36523
11,0,-1.012675,12.43271,-12.43271
11.02,0,-1.031319,12.36523,-12.36523
11.04,0,-1.023125,12.29775,-12.29775
11.06,0,-1.02556,12.43271,-12.43271
11.08,0,-1.023208,12.36523,-12.36523
11.1,0,-1.016074,12.36523,-12.36523
11.12,0,-1.012364,12.36523,-12.36523
11.14,0,-1.023497,12.43271,-12.43271
11.16,0,-1.005693,12.29775,-12.29775
11.18,0,-1.006821,12.29775,-12.29775
11.2,0,-1.024166,12.29775,-12.29775
11.22,0,-1.022794,12.43271,-12.43271
11.24,0,-1.021786,12.36523,-12.36523
11.26,0,-1.024614,12.36523,-12.36523
11.28,0,-1.024893,12.36523,-12.36523
11.3,0,-1.021992,12.29775,-12.29775
11.32,0,-1.030651,12.29775,-12.29775
11.34,0,-1.032621,12.36523,-12.36523
11.36,0,-1.043436,12.43271,-12.43271
11.38,0,-1.030627,12.43271,-12.43271
11.4,0,-1.029153,12.36523,-12.36523
11.42,0,-1.022562,12.43271,-12.43271
11.44,0,-1.032948,12.36523,-12.36523
11.46,0,-1.037642,12.43271,-12.43271
11.48,0,-1.036439,12.43271,-12.43271
11.5,0,-1.032707,12.36523,-12.36523
11.52,0,-1.037051,12.29775,-12.29775
11.54,0,-1.042292,12.36523,-12.36523
11.56,0,-1.048327,12.36523,-12.36523
11.58,0,-1.038042,12.36523,-12.36523
11.6,0,-1.035457,12.43271,-12.43271
11.62,0,-1.029263,12.43271,-12.43271
11.64,0,-1.024694,12.36523,-12.36523
11.66,0,-1.021561,12.36523,-12.36523
11.68,0,-1.015169,12.36523,-12.36523
11.7,0,-1.030969,12.36523,-12.36523
11.72,0,-1.044502,12.36523,-12.36523
11.74,0,-1.048893,12.36523,-12.36523
11.76,0,-1.057101,12.43271,-12.43271
11.78,0,-1.05048,12.43271,-12.43271
11.8,0,-1.050152,12.36523,-12.36523
11.82,0,-1.051022,12.29775,-12.29775
11.84,0,-1.051866,12.43271,-12.43271
11.86,0,-1.05006,12.36523,-12.36523
11.88,0,-1.036716,12.36523,-12.36523
11.9,0,-1.027581,12.29775,-12.29775
11.92,0,-1.013553,12.36523,-12.36523
